City/Town,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,Actor,Claim,pro_anti_flag,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,File,address,Address,Latitude,Longitude
Garden City,Garden City HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Garden City , KS, US","Garden City, KS 67846, USA",37.9716898,-100.8726618
Goddard,Goddard High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Goddard , KS, US","Goddard, KS 67052, USA",37.6597363,-97.5753256
Hesston,Hesston HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,rally,,,,,,1,indivisible website list,,,no school (vacation?); rallying outside school,April,"Hesston , KS, US","Hesston, KS 67062, USA",38.1383437,-97.4314267
Hutchinson,Hutchinson High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Hutchinson , KS, US","Hutchinson, KS, USA",38.0608445,-97.9297743
Lawrence,Free State High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Lawrence , KS, US","Lawrence, KS, USA",38.9716689,-95.2352501
Lawrence,West Middle School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Lawrence , KS, US","Lawrence, KS, USA",38.9716689,-95.2352501
Lawrence,South Park,KS,US, 4/20/2018,around 600,600,,600,students,Pro-gun control,Pro-Gun Reform,rally,0,0,0,0,0,1,http://www2.ljworld.com/news/2018/apr/20/hundreds-lawrence-students-gather-south-park-natio/,,,,April,"Lawrence , KS, US","Lawrence, KS, USA",38.9716689,-95.2352501
Lawrence,Southwest Middle School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Lawrence , KS, US","Lawrence, KS, USA",38.9716689,-95.2352501
Lawrence ,Lawrence HS,KS,US, 4/20/2018,around 300,300,,300,students,Pro-gun control,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://www2.ljworld.com/news/2018/apr/20/hundreds-lawrence-students-gather-south-park-natio/,,,,April,"Lawrence  , KS, US","Lawrence, KS, USA",38.9716689,-95.2352501
Leawood,Leawood Middle School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Leawood , KS, US","Leawood, KS, USA",38.966673,-94.6169012
Leawood,Prairie Star Middle School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Leawood , KS, US","Leawood, KS, USA",38.966673,-94.6169012
Mulvane,Mulvane High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Mulvane , KS, US","Mulvane, KS 67110, USA",37.474464,-97.2439325
Newton,Newton HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Newton , KS, US","Newton, KS, USA",38.0466779,-97.3450365
Olathe,Olathe East High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Olathe , KS, US","Olathe, KS, USA",38.8813958,-94.8191285
Olathe,Olathe Northwest HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Olathe , KS, US","Olathe, KS, USA",38.8813958,-94.8191285
Olathe,Olathe South HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Olathe , KS, US","Olathe, KS, USA",38.8813958,-94.8191285
Olathe,Olathe North High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://twitter.com/cindy4kansas/status/987372910477299713,,,,April,"Olathe , KS, US","Olathe, KS, USA",38.8813958,-94.8191285
Overland Park,Blue Valley Southwest; 17600 Quivira Rd,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Blue Valley Northwest; 13260 Switzer Rd,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://www.kshb.com/news/local-news/local-students-participate-in-national-school-walkout-to-protest-gun-violence,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Blue Valley North High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout; multi-school protest,,,,,,1,@bvwalkout2018,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Shawnee Mission South High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Shawnee Mission West High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://www.smwest.com/news/2018/04/13/everything-you-need-to-know-about-the-walkout/,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Blue Valley HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Blue Valley West High School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Overland Park,Indian Woods Middle School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Overland Park , KS, US","Overland Park, KS, USA",38.9822282,-94.6707917
Prairie Village,Shawnee Mission East,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Prairie Village , KS, US","Prairie Village, KS, USA",38.9916726,-94.6335684
Rossville,Rossville Jr./Sr. High,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,1,1,indivisible website list,,,,April,"Rossville , KS, US","Rossville, KS 66533, USA",39.1361097,-95.9516563
Shawnee,Hocker Grove Middle School,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.kansascity.com/news/local/article209346159.html,,,,April,"Shawnee , KS, US","Shawnee, KS, USA",39.0228485,-94.7151865
Stilwell,Blue Valley High School; 6001 W 159th St,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,duplicate listing?,April,"Stilwell , KS, US","Stilwell, KS, USA",38.7672883,-94.6592143
Wamego,Wamego HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Wamego , KS, US","Wamego, KS 66547, USA",39.2019412,-96.3049975
Wichita,Campus HS,KS,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://mobile.twitter.com/ColtsWalkout,,,,April,"Wichita , KS, US","Wichita, KS, USA",37.6871761,-97.330053
